a,dt
drop,nn
of,in
3.2,cd
%,nn
from,in
last,jj
year,nn
",",","
according,vbg
to,to
publishers,nnp
information,nnp
bureau,nnp
.,.
``,``
what,wp
matters,vbz
is,vbz
what,wp
advertisers,nns
are,vbp
paying,vbg
per,in
page,nn
",",","
and,cc
in,in
that,dt
department,nn
we,prp
are,vbp
doing,vbg
fine,rb
this,dt
fall,nn
",",","
'',''
said,vbd
mr.,nnp
spoon,nnp
.,.
both,dt
newsweek,nnp
and,cc
u.s.,nnp
news,nnp
have,vbp
been,vbn
gaining,vbg
circulation,nn
in,in
recent,jj
years,nns
without,in
heavy,jj
use,nn
of,in
electronic,jj
giveaways,nns
to,to
subscribers,nns
",",","
such,jj
as,in
telephones,nns
or,cc
watches,nns
.,.
however,rb
",",","
none,nn
of,in
the,dt
big,jj
three,cd
weeklies,nns
recorded,vbd
circulation,nn
gains,nns
recently,rb
.,.
according,vbg
to,to
audit,nnp
bureau,nnp
of,in
circulations,nnp
",",","
time,nnp
",",","
the,dt
largest,jjs
newsweekly,rb
",",","
had,vbd
average,jj
circulation,nn
of,in
"4,393,237",cd
",",","
a,dt
decrease,nn
of,in
7.3,cd
%,nn
.,.
newsweek,nnp
's,pos
circulation,nn
for,in
the,dt
first,jj
six,cd
months,nns
of,in
1989,cd
was,vbd
"3,288,453",cd
",",","
flat,jj
from,in
the,dt
same,jj
period,nn
last,jj
year,nn
.,.
u.s.,nnp
news,nnp
',pos
circulation,nn
in,in
the,dt
same,jj
time,nn
was,vbd
"2,303,328",cd
",",","
down,rb
2.6,cd
%,nn
.,.
new,nnp
england,nnp
electric,nnp
system,nnp
bowed,vbd
out,in
of,in
the,dt
bidding,nn
for,in
public,nnp
service,nnp
co.,nnp
of,in
new,nnp
hampshire,nnp
",",","
saying,vbg
that,in
the,dt
risks,nns
were,vbd
too,rb
high,jj
and,cc
the,dt
potential,jj
payoff,nn
too,rb
far,rb
in,in
the,dt
future,nn
to,to
justify,vb
a,dt
higher,jjr
offer,nn
.,.
the,dt
move,nn
leaves,vbz
united,nnp
illuminating,nnp
co.,nnp
and,cc
northeast,nnp
utilities,nnp
as,in
the,dt
remaining,vbg
outside,jj
bidders,nns
for,in
ps,nnp
of,in
new,nnp
hampshire,nnp
",",","
which,wdt
also,rb
has,vbz
proposed,vbn
an,dt
internal,jj
reorganization,nn
plan,nn
in,in
chapter,nn
11,cd
bankruptcy,nn
proceedings,nns
under,in
which,wdt
it,prp
would,md
remain,vb
an,dt
independent,jj
company,nn
.,.
new,nnp
england,nnp
electric,nnp
",",","
based,vbn
in,in
westborough,nnp
",",","
mass.,nnp
",",","
had,vbd
offered,vbn
$,$
2,cd
billion,cd
to,to
acquire,vb
ps,nnp
of,in
new,nnp
hampshire,nnp
",",","
well,rb
below,in
the,dt
$,$
2.29,cd
billion,cd
value,nn
united,nnp
illuminating,nnp
places,nns
on,in
its,prp$
bid,nn
and,cc
the,dt
$,$
2.25,cd
billion,cd
northeast,nnp
says,vbz
its,prp$
bid,nn
is,vbz
worth,in
.,.
united,nnp
illuminating,nnp
is,vbz
based,vbn
in,in
new,nnp
haven,nnp
",",","
conn.,nnp
",",","
and,cc
northeast,nnp
is,vbz
based,vbn
in,in
hartford,nnp
",",","
conn,nnp
.,.
ps,nnp
of,in
new,nnp
hampshire,nnp
",",","
manchester,nnp
",",","
n.h.,nnp
",",","
values,vbz
its,prp$
internal,jj
reorganization,nn
plan,nn
at,in
about,in
$,$
2.2,cd
billion,cd
.,.
john,nnp
rowe,nnp
",",","
president,nn
and,cc
chief,jj
executive,jj
officer,nn
of,in
new,nnp
england,nnp
electric,nnp
",",","
said,vbd
the,dt
company,nn
's,pos
return,nn
on,in
equity,nn
could,md
suffer,vb
if,in
it,prp
made,vbd
a,dt
higher,jjr
bid,nn
and,cc
its,prp$
forecasts,nns
related,vbn
to,to
ps,nnp
of,in
new,nnp
hampshire,nnp
--,:
such,jj
as,in
growth,nn
in,in
electricity,nn
demand,nn
and,cc
improved,vbn
operating,nn
efficiencies,nns
--,:
did,vbd
n't,rb
come,vb
true,jj
.,.
``,``
when,wrb
we,prp
evaluated,vbd
raising,vbg
our,prp$
bid,nn
",",","
the,dt
risks,nns
seemed,vbd
substantial,jj
and,cc
persistent,jj
over,in
the,dt
next,jj
five,cd
years,nns
",",","
and,cc
the,dt
rewards,nns
seemed,vbd
a,dt
long,jj
way,nn
out,in
.,.
that,wdt
got,vbd
hard,rb
to,to
take,vb
",",","
'',''
he,prp
added,vbd
.,.
mr.,nnp
rowe,nnp
also,rb
noted,vbd
that,in
political,jj
concerns,nns
also,rb
worried,vbn
new,nnp
england,nnp
electric,nnp
.,.
no,dt
matter,nn
who,wp
owns,vbz
ps,nnp
of,in
new,nnp
hampshire,nnp
",",","
after,in
it,prp
emerges,vbz
from,in
bankruptcy,nn
proceedings,nns
its,prp$
rates,nns
will,md
be,vb
among,in
the,dt
highest,jjs
in,in
the,dt
nation,nn
",",","
he,prp
said,vbd
.,.
``,``
that,dt
attracts,vbz
attention,nn
...,:
it,prp
was,vbd
just,rb
another,dt
one,cd
of,in
the,dt
risk,nn
factors,nns
'',''
that,wdt
led,vbd
to,to
the,dt
company,nn
's,pos
decision,nn
to,to
withdraw,vb
from,in
the,dt
bidding,nn
",",","
he,prp
added,vbd
.,.
wilbur,nnp
ross,nnp
jr.,nnp
of,in
rothschild,nnp
inc.,nnp
",",","
the,dt
financial,jj
adviser,nn
to,to
the,dt
troubled,jj
company,nn
's,pos
equity,nn
holders,nns
",",","
said,vbd
the,dt
withdrawal,nn
of,in
new,nnp
england,nnp
electric,nnp
might,md
speed,vb
up,in
the,dt
reorganization,nn
process,nn
.,.
the,dt
fact,nn
that,in
new,nnp
england,nnp
proposed,vbd
lower,jjr
rate,nn
increases,nns
--,:
4.8,cd
%,nn
over,in
seven,cd
years,nns
against,in
around,in
5.5,cd
%,nn
boosts,nns
proposed,vbn
by,in
the,dt
other,jj
two,cd
outside,jj
bidders,nns
--,:
complicated,in
negotiations,nns
with,in
state,nn
officials,nns
",",","
mr.,nnp
ross,nnp
asserted,vbd
.,.
``,``
now,rb
the,dt
field,nn
is,vbz
less,rbr
cluttered,vbn
",",","
'',''
he,prp
added,vbd
.,.
separately,rb
",",","
the,dt
federal,nnp
energy,nnp
regulatory,nnp
commission,nnp
turned,vbd
down,in
for,in
now,rb
a,dt
request,nn
by,in
northeast,nnp
seeking,vbg
approval,nn
of,in
its,prp$
possible,jj
purchase,nn
of,in
ps,nnp
of,in
new,nnp
hampshire,nnp
.,.
northeast,nnp
said,vbd
it,prp
would,md
refile,vb
its,prp$
request,nn
and,cc
still,rb
hopes,vbz
for,in
an,dt
expedited,vbn
review,nn
by,in
the,dt
ferc,nnp
so,in
that,in
it,prp
could,md
complete,vb
the,dt
purchase,nn
by,in
next,jj
summer,nn
if,in
its,prp$
bid,nn
is,vbz
the,dt
one,nn
approved,vbd
by,in
the,dt
bankruptcy,nn
court,nn
.,.
ps,nnp
of,in
new,nnp
hampshire,nnp
shares,nns
closed,vbd
yesterday,nn
at,in
$,$
3.75,cd
",",","
off,in
25,cd
cents,nns
",",","
in,in
new,nnp
york,nnp
stock,nnp
exchange,nnp
composite,jj
trading,nn
.,.
norman,nnp
ricken,nnp
",",","
52,cd
years,nns
old,jj
and,cc
former,jj
president,nn
and,cc
chief,nn
operating,vbg
officer,nn
of,in
toys,nnps
``,``
r,nnp
'',''
us,nnp
inc.,nnp
",",","
and,cc
frederick,nnp
deane,nnp
jr.,nnp
",",","
63,cd
",",","
chairman,nn
of,in
signet,nnp
banking,nnp
corp.,nnp
",",","
were,vbd
elected,vbn
directors,nns
of,in
this,dt
consumer,nn
electronics,nns
and,cc
appliances,nns
retailing,nn
chain,nn
.,.
they,prp
succeed,vbp
daniel,nnp
m.,nnp
rexinger,nnp
",",","
retired,vbn
circuit,nnp
city,nnp
executive,jj
vice,nn
president,nn
",",","
and,cc
robert,nnp
r.,nnp
glauber,nnp
",",","
u.s.,nnp
treasury,nnp
undersecretary,nn
",",","
on,in
the,dt
12-member,jj
board,nn
.,.
commonwealth,nnp
edison,nnp
co.,nnp
was,vbd
ordered,vbn
to,to
refund,vb
about,in
$,$
250,cd
million,cd
to,to
its,prp$
current,jj
and,cc
former,jj
ratepayers,nns
for,in
illegal,jj
rates,nns
collected,vbn
for,in
cost,nn
overruns,nns
on,in
a,dt
nuclear,jj
power,nn
plant,nn
.,.
the,dt
refund,nn
was,vbd
about,in
$,$
55,cd
million,cd
more,jjr
than,in
previously,rb
ordered,vbn
by,in
the,dt
illinois,nnp
commerce,nnp
commission,nnp
and,cc
trade,nn
groups,nns
said,vbd
it,prp
may,md
be,vb
the,dt
largest,jjs
ever,rb
required,vbn
of,in
a,dt
state,nn
or,cc
local,jj
utility,nn
.,.
state,nn
court,nn
judge,nnp
richard,nnp
curry,nnp
ordered,vbd
edison,nnp
to,to
make,vb
average,jj
refunds,nns
of,in
about,in
$,$
45,cd
to,to
$,$
50,cd
each,dt
to,to
edison,nnp
customers,nns
who,wp
have,vbp
received,vbn
electric,jj
service,nn
since,in
april,nnp
1986,cd
",",","
including,vbg
about,in
two,cd
million,cd
customers,nns
who,wp
have,vbp
moved,vbn
during,in
that,dt
period,nn
.,.
judge,nnp
curry,nnp
ordered,vbd
the,dt
refunds,nns
to,to
begin,vb
feb.,nnp
1,cd
and,cc
said,vbd
that,in
he,prp
would,md
n't,rb
entertain,vb
any,dt
appeals,nns
or,cc
other,jj
attempts,nns
to,to
block,vb
his,prp$
order,nn
by,in
commonwealth,nnp
edison,nnp
.,.
``,``
the,dt
refund,nn
pool,nn
...,:
may,md
not,rb
be,vb
held,vbn
hostage,nn
through,in
another,dt
round,nn
of,in
appeals,nns
",",","
'',''
judge,nnp
curry,nnp
said,vbd
.,.
commonwealth,nnp
edison,nnp
said,vbd
it,prp
is,vbz
already,rb
appealing,vbg
the,dt
underlying,vbg
commission,nn
order,nn
and,cc
is,vbz
considering,vbg
appealing,vbg
judge,nnp
curry,nnp
's,pos
order,nn
.,.
the,dt
exact,jj
amount,nn
of,in
the,dt
refund,nn
will,md
be,vb
determined,vbn
next,jj
year,nn
based,vbn
on,in
actual,jj
collections,nns
made,vbn
until,in
dec.,nnp
31,cd
of,in
this,dt
year,nn
.,.
commonwealth,nnp
edison,nnp
said,vbd
the,dt
ruling,nn
could,md
force,vb
it,prp
to,to
slash,vb
its,prp$
1989,cd
earnings,nns
by,in
$,$
1.55,cd
a,dt
share,nn
.,.
for,in
1988,cd
",",","
commonwealth,nnp
edison,nnp
reported,vbd
earnings,nns
of,in
$,$
737.5,cd
million,cd
",",","
or,cc
$,$
3.01,cd
a,dt
share,nn
.,.
a,dt
commonwealth,nnp
edison,nnp
spokesman,nn
said,vbd
that,in
tracking,vbg
down,rp
the,dt
two,cd
million,cd
customers,nns
whose,wp$
addresses,nns
have,vbp
changed,vbn
during,in
the,dt
past,jj
3,cd
1\/2,cd
years,nns
would,md
be,vb
``,``
an,dt
administrative,jj
nightmare,nn
.,.
'',''
in,in
new,nnp
york,nnp
stock,nnp
exchange,nnp
composite,jj
trading,nn
yesterday,nn
",",","
commonwealth,nnp
edison,nnp
closed,vbd
at,in
$,$
38.375,cd
",",","
down,rb
12.5,cd
cents,nns
.,.
the,dt
$,$
2.5,cd
billion,cd
byron,nnp
1,cd
plant,nn
near,in
rockford,nnp
",",","
ill.,nnp
",",","
was,vbd
completed,vbn
in,in
1985,cd
.,.
in,in
a,dt
disputed,vbn
1985,cd
ruling,nn
",",","
the,dt
commerce,nnp
commission,nnp
said,vbd
commonwealth,nnp
edison,nnp
could,md
raise,vb
its,prp$
electricity,nn
rates,nns
by,in
$,$
49,cd
million,cd
to,to
pay,vb
for,in
the,dt
plant,nn
.,.
but,cc
state,nn
courts,nns
upheld,vbd
a,dt
challenge,nn
by,in
consumer,nn
groups,nns
to,to
the,dt
commission,nn
's,pos
rate,nn
increase,nn
and,cc
found,vbd
the,dt
rates,nns
illegal,jj
.,.
the,dt
illinois,nnp
supreme,nnp
court,nnp
ordered,vbd
the,dt
commission,nn
to,to
audit,vb
commonwealth,nnp
edison,nnp
's,pos
construction,nn
expenses,nns
and,cc
refund,vb
any,dt
unreasonable,jj
expenses,nns
.,.
the,dt
utility,nn
has,vbz
been,vbn
collecting,vbg
for,in
the,dt
plant,nn
's,pos
construction,nn
cost,nn
from,in
its,prp$
3.1,cd
million,cd
customers,nns
subject,jj
to,to
a,dt
refund,nn
since,in
1986,cd
.,.
in,in
august,nnp
",",","
the,dt
commission,nn
ruled,vbd
that,in
between,in
$,$
190,cd
million,cd
and,cc
$,$
195,cd
million,cd
of,in
the,dt
plant,nn
's,pos
construction,nn
cost,nn
was,vbd
unreasonable,jj
and,cc
should,md
be,vb
refunded,vbn
",",","
plus,cc
interest,nn
.,.
in,in
his,prp$
ruling,nn
",",","
judge,nnp
curry,nnp
added,vbd
an,dt
additional,jj
$,$
55,cd
million,cd
to,to
the,dt
commission,nn
's,pos
calculations,nns
.,.
last,jj
month,nn
",",","
judge,nnp
curry,nnp
set,vbd
the,dt
interest,nn
rate,nn
on,in
the,dt
refund,nn
at,in
9,cd
%,nn
.,.
commonwealth,nnp
edison,nnp
now,rb
faces,vbz
an,dt
additional,jj
court-ordered,jj
refund,nn
on,in
its,prp$
summer\/winter,jj
rate,nn
differential,jj
collections,nns
that,in
the,dt
illinois,nnp
appellate,nnp
court,nnp
has,vbz
estimated,vbn
at,in
$,$
140,cd
million,cd
.,.
and,cc
consumer,nn
groups,nns
hope,vbp
that,in
judge,nnp
curry,nnp
's,pos
byron,nnp
1,cd
order,nn
may,md
set,vb
a,dt
precedent,nn
for,in
a,dt
second,jj
nuclear,jj
rate,nn
case,nn
involving,vbg
commonwealth,nnp
edison,nnp
's,pos
braidwood,nnp
2,cd
plant,nn
.,.
commonwealth,nnp
edison,nnp
is,vbz
seeking,vbg
about,in
$,$
245,cd
million,cd
in,in
rate,nn
increases,nns
to,to
pay,vb
for,in
braidwood,nnp
2,cd
.,.
the,dt
commission,nn
is,vbz
expected,vbn
to,to
rule,vb
on,in
the,dt
braidwood,nnp
2,cd
case,nn
by,in
year,nn
end,nn
.,.
last,jj
year,nn
commonwealth,nnp
edison,nnp
had,vbd
to,to
refund,vb
$,$
72.7,cd
million,cd
for,in
poor,jj
performance,nn
of,in
its,prp$
lasalle,nnp
i,nnp
nuclear,jj
plant,nn
.,.
japan,nnp
's,pos
domestic,jj
sales,nns
of,in
cars,nns
",",","
trucks,nns
and,cc
buses,nns
in,in
october,nnp
rose,vbd
18,cd
%,nn
from,in
a,dt
year,nn
earlier,jjr
to,to
"500,004",cd
units,nns
",",","
a,dt
record,nn
for,in
the,dt
month,nn
",",","
the,dt
japan,nnp
automobile,nnp
dealers,nnps
',pos
association,nnp
said,vbd
.,.
the,dt
strong,jj
growth,nn
followed,vbd
year-to-year,jj
increases,nns
of,in
21,cd
%,nn
in,in
august,nnp
and,cc
12,cd
%,nn
in,in
september,nnp
.,.
the,dt
monthly,jj
sales,nns
have,vbp
been,vbn
setting,vbg
records,nns
every,dt
month,nn
since,in
march,nnp
.,.
october,nnp
sales,nns
",",","
compared,vbn
with,in
the,dt
previous,jj
month,nn
",",","
inched,vbd
down,rb
0.4,cd
%,nn
.,.
sales,nns
of,in
passenger,nn
cars,nns
grew,vbd
22,cd
%,nn
from,in
a,dt
year,nn
earlier,jjr
to,to
"361,376",cd
units,nns
.,.
sales,nns
of,in
medium-sized,jj
cars,nns
",",","
which,wdt
benefited,vbd
from,in
price,nn
reductions,nns
arising,vbg
from,in
introduction,nn
of,in
the,dt
consumption,nn
tax,nn
",",","
more,rbr
than,in
doubled,vbd
to,to
"30,841",cd
units,nns
from,in
"13,056",cd
in,in
october,nnp
1988,cd
.,.
texas,nnp
instruments,nnps
japan,nnp
ltd.,nnp
",",","
a,dt
unit,nn
of,in
texas,nnp
instruments,nnps
inc.,nnp
",",","
said,vbd
it,prp
opened,vbd
a,dt
plant,nn
in,in
south,nnp
korea,nnp
to,to
manufacture,vb
control,nn
devices,nns
.,.
the,dt
new,jj
plant,nn
",",","
located,vbn
in,in
chinchon,nnp
about,in
60,cd
miles,nns
from,in
seoul,nnp
",",","
will,md
help,vb
meet,vb
increasing,vbg
and,cc
diversifying,vbg
demand,nn
for,in
control,nn
products,nns
in,in
south,nnp
korea,nnp
",",","
the,dt
company,nn
said,vbd
.,.
the,dt
plant,nn
will,md
produce,vb
control,nn
devices,nns
used,vbn
in,in
motor,nn
vehicles,nns
and,cc
household,nn
appliances,nns
.,.
the,dt
survival,nn
of,in
spinoff,nn
cray,nnp
computer,nnp
corp.,nnp
as,in
a,dt
fledgling,nn
in,in
the,dt
supercomputer,nn
business,nn
appears,vbz
to,to
depend,vb
heavily,rb
on,in
the,dt
creativity,nn
--,:
and,cc
longevity,nn
--,:
of,in
its,prp$
chairman,nn
and,cc
chief,nn
designer,nn
",",","
seymour,nnp
cray,nnp
.,.
not,rb
only,rb
is,vbz
development,nn
of,in
the,dt
new,jj
company,nn
's,pos
initial,jj
machine,nn
tied,vbd
directly,rb
to,to
mr.,nnp
cray,nnp
",",","
so,rb
is,vbz
its,prp$
balance,nn
sheet,nn
.,.
documents,nns
filed,vbn
with,in
the,dt
securities,nnps
and,cc
exchange,nnp
commission,nnp
on,in
the,dt
pending,vbg
spinoff,nn
disclosed,vbd
that,in
cray,nnp
research,nnp
inc.,nnp
will,md
withdraw,vb
the,dt
almost,rb
$,$
100,cd
million,cd
in,in
financing,nn
it,prp
is,vbz
providing,vbg
the,dt
new,jj
firm,nn
if,in
mr.,nnp
cray,nnp
leaves,vbz
or,cc
if,in
the,dt
product-design,jj
project,nn
he,prp
heads,vbz
is,vbz
scrapped,vbn
.,.
the,dt
documents,nns
also,rb
said,vbd
that,in
although,in
the,dt
64-year-old,jj
mr.,nnp
cray,nnp
has,vbz
been,vbn
working,vbg
on,in
the,dt
project,nn
for,in
more,rbr
than,in
six,cd
years,nns
",",","
the,dt
cray-3,nnp
machine,nn
is,vbz
at,in
least,jjs
another,dt
year,nn
away,rb
from,in
a,dt
fully,rb
operational,jj
prototype,nn
.,.
moreover,jjr
",",","
there,ex
have,vbp
been,vbn
no,dt
orders,nns
for,in
the,dt
cray-3,nnp
so,rb
far,rb
",",","
though,in
the,dt
company,nn
says,vbz
it,prp
is,vbz
talking,vbg
with,in
several,jj
prospects,nns
.,.
while,in
many,jj
of,in
the,dt
risks,nns
were,vbd
anticipated,vbn
when,wrb
minneapolis-based,jj
cray,nnp
research,nnp
first,rb
announced,vbd
the,dt
spinoff,nn
in,in
may,nnp
",",","
the,dt
strings,nns
it,prp
attached,vbd
to,to
the,dt
financing,nn
had,vbd
n't,rb
been,vbn
made,vbn
public,jj
until,in
yesterday,nn
.,.
``,``
we,prp
did,vbd
n't,rb
have,vb
much,rb
of,in
a,dt
choice,nn
",",","
'',''
cray,nnp
computer,nnp
's,pos
chief,nn
financial,jj
officer,nn
",",","
gregory,nnp
barnum,nnp
",",","
said,vbd
in,in
an,dt
interview,nn
.,.
``,``
the,dt
theory,nn
is,vbz
that,in
seymour,nnp
is,vbz
the,dt
chief,jj
designer,nn
of,in
the,dt
cray-3,nnp
",",","
and,cc
without,in
him,prp
it,prp
could,md
not,rb
be,vb
completed,vbn
.,.
cray,nnp
research,nnp
did,vbd
not,rb
want,vb
to,to
fund,vb
a,dt
project,nn
that,wdt
did,vbd
not,rb
include,vb
seymour,nnp
.,.
'',''
the,dt
documents,nns
also,rb
said,vbd
that,in
cray,nnp
computer,nnp
anticipates,vbz
needing,vbg
perhaps,rb
another,dt
$,$
120,cd
million,cd
in,in
financing,nn
beginning,vbg
next,jj
september,nnp
.,.
but,cc
mr.,nnp
barnum,nnp
called,vbd
that,in
``,``
a,dt
worst-case,jj
'',''
scenario,nn
.,.
the,dt
filing,nn
on,in
the,dt
details,nns
of,in
the,dt
spinoff,nn
caused,vbd
cray,nnp
research,nnp
stock,nn
to,to
jump,vb
$,$
2.875,cd
yesterday,nn
to,to
close,vb
at,in
$,$
38,cd
in,in
new,nnp
york,nnp
stock,nnp
exchange,nnp
composite,jj
trading,nn
.,.
analysts,nns
noted,vbd
yesterday,nn
that,in
cray,nnp
research,nnp
's,pos
decision,nn
to,to
link,vb
its,prp$
$,$
98.3,cd
million,cd
promissory,jj
note,nn
to,to
mr.,nnp
cray,nnp
's,pos
presence,nn
will,md
complicate,vb
a,dt
valuation,nn
of,in
the,dt
new,jj
company,nn
.,.
``,``
it,prp
has,vbz
to,to
be,vb
considered,vbn
as,in
an,dt
additional,jj
risk,nn
for,in
the,dt
investor,nn
",",","
'',''
said,vbd
gary,nnp
p.,nnp
smaby,nnp
of,in
smaby,nnp
group,nnp
inc.,nnp
",",","
minneapolis,nnp
.,.
``,``
cray,nnp
computer,nnp
will,md
be,vb
a,dt
concept,nn
stock,nn
",",","
'',''
he,prp
said,vbd
.,.
``,``
you,prp
either,rb
believe,vbp
seymour,nnp
can,md
do,vb
it,prp
again,rb
or,cc
you,prp
do,vbp
n't,rb
.,.
'',''
besides,in
the,dt
designer,nn
's,pos
age,nn
",",","
other,jj
risk,nn
factors,nns
for,in
mr.,nnp
cray,nnp
's,pos
new,jj
company,nn
include,vbp
the,dt
cray-3,nnp
's,pos
tricky,jj
",",","
unproven,jj
chip,nn
technology,nn
.,.
the,dt
sec,nnp
documents,nns
describe,vbp
those,dt
chips,nns
",",","
which,wdt
are,vbp
made,vbn
of,in
gallium,nn
arsenide,nn
",",","
as,in
being,vbg
so,rb
fragile,jj
and,cc
minute,jj
they,prp
will,md
require,vb
special,jj
robotic,jj
handling,nn
equipment,nn
.,.
in,in
addition,nn
",",","
the,dt
cray-3,nnp
will,md
contain,vb
16,cd
processors,nns
--,:
twice,rb
as,rb
many,jj
as,in
the,dt
largest,jjs
current,jj
supercomputer,nn
.,.
cray,nnp
computer,nnp
also,rb
will,md
face,vb
intense,jj
competition,nn
",",","
not,rb
only,rb
from,in
cray,nnp
research,nnp
",",","
which,wdt
has,vbz
about,rb
60,cd
%,nn
of,in
the,dt
world-wide,jj
supercomputer,nn
market,nn
and,cc
which,wdt
is,vbz
expected,vbn
to,to
roll,vb
out,rp
the,dt
c-90,nn
machine,nn
",",","
a,dt
direct,jj
competitor,nn
with,in
the,dt
cray-3,nnp
",",","
in,in
1991,cd
.,.
the,dt
spinoff,nn
also,rb
will,md
compete,vb
with,in
international,nnp
business,nnp
machines,nnps
corp.,nnp
and,cc
japan,nnp
's,pos
big,jj
three,cd
--,:
hitachi,nnp
ltd.,nnp
",",","
nec,nnp
corp.,nnp
and,cc
fujitsu,nnp
ltd,nnp
.,.
the,dt
new,jj
company,nn
said,vbd
it,prp
believes,vbz
there,ex
are,vbp
fewer,jjr
than,in
100,cd
potential,jj
customers,nns
for,in
supercomputers,nns
